clu_41642 ENSG00000227232.5
clu_23889 ENSG00000101361.16
clu_23887 ENSG00000101361.16
clu_23894 ENSG00000101365.20
clu_23895 ENSG00000101365.20
clu_23908 ENSG00000215305.9
clu_23904 ENSG00000215305.9
clu_23906 ENSG00000215305.9
clu_23910 ENSG00000215305.9
clu_23909 ENSG00000215305.9
clu_23917 ENSG00000215305.9
clu_23903 ENSG00000132635.16
clu_23901 ENSG00000132635.16
clu_23902 ENSG00000132635.16
clu_23916 ENSG00000132670.20
clu_23919 ENSG00000132670.20
clu_23918 ENSG00000132670.20
clu_23915 ENSG00000132670.20
clu_23914 ENSG00000132670.20
clu_23913 ENSG00000132670.20
clu_23922 ENSG00000125901.5
clu_23927 ENSG00000215251.3
clu_23927 ENSG00000185019.16
clu_23925 ENSG00000185019.16
clu_23930 ENSG00000198171.12
clu_23931 ENSG00000198171.12
clu_23933 ENSG00000125877.12
clu_23932 ENSG00000125877.12
clu_23938 ENSG00000088836.12
clu_23946 ENSG00000088854.12
clu_23947 ENSG00000088854.12
clu_23948 ENSG00000088854.12
clu_23949 ENSG00000088854.12
clu_23950 ENSG00000088854.12
clu_23945 ENSG00000088854.12
clu_23944 ENSG00000088854.12
clu_23943 ENSG00000088854.12
clu_23942 ENSG00000088854.12
clu_23954 ENSG00000088812.17
clu_23953 ENSG00000088812.17
clu_23952 ENSG00000088812.17
clu_23951 ENSG00000088812.17
clu_23960 ENSG00000149451.17
clu_23965 ENSG00000149451.17
clu_23963 ENSG00000149451.17
clu_23962 ENSG00000149451.17
clu_23957 ENSG00000149451.17
clu_23959 ENSG00000149451.17
clu_23956 ENSG00000149451.17
clu_23958 ENSG00000149451.17
clu_23966 ENSG00000101220.17
clu_23967 ENSG00000101220.17
clu_23974 ENSG00000101224.17
clu_23973 ENSG00000101224.17
clu_23971 ENSG00000101224.17
clu_23972 ENSG00000101224.17
clu_23976 ENSG00000275491.1
clu_23977 ENSG00000125843.10
clu_23976 ENSG00000125843.10
clu_23978 ENSG00000088888.17
clu_23977 ENSG00000088888.17
clu_23980 ENSG00000125779.21
clu_23981 ENSG00000125779.21
clu_23979 ENSG00000125779.21
clu_23984 ENSG00000101236.16
clu_23983 ENSG00000101236.16
clu_23991 ENSG00000088826.17
clu_23993 ENSG00000088826.17
clu_23990 ENSG00000088826.17
clu_23992 ENSG00000088826.17
clu_23989 ENSG00000088826.17
clu_23988 ENSG00000088826.17
clu_23991 ENSG00000230176.2
clu_23994 ENSG00000171867.16
clu_23999 ENSG00000089057.14
clu_23998 ENSG00000089057.14
clu_24001 ENSG00000089063.14
clu_24000 ENSG00000089063.14
clu_24003 ENSG00000101290.13
clu_24005 ENSG00000101290.13
clu_24004 ENSG00000101290.13
clu_24011 ENSG00000125772.12
clu_24012 ENSG00000125772.12
clu_24007 ENSG00000125772.12
clu_24010 ENSG00000125772.12
clu_24009 ENSG00000125772.12
clu_24008 ENSG00000125772.12
clu_24013 ENSG00000171984.14
clu_24014 ENSG00000171984.14
clu_24017 ENSG00000089195.14
clu_24016 ENSG00000089195.14
clu_24015 ENSG00000089195.14
clu_24019 ENSG00000125885.13
clu_24025 ENSG00000125885.13
clu_24024 ENSG00000125885.13
clu_24023 ENSG00000125885.13
clu_24022 ENSG00000125885.13
clu_24021 ENSG00000125885.13
clu_24020 ENSG00000125885.13
clu_24027 ENSG00000088766.11
clu_24026 ENSG00000088766.11
clu_24029 ENSG00000101311.15
clu_24031 ENSG00000101311.15
clu_24032 ENSG00000125827.8
clu_24043 ENSG00000101333.16
clu_24044 ENSG00000101333.16
clu_24049 ENSG00000101333.16
clu_24047 ENSG00000101333.16
clu_24048 ENSG00000101333.16
clu_24045 ENSG00000101333.16
clu_24041 ENSG00000101333.16
clu_24035 ENSG00000101333.16
clu_24040 ENSG00000101333.16
clu_24036 ENSG00000101333.16
clu_24038 ENSG00000101333.16
clu_24039 ENSG00000101333.16
clu_24037 ENSG00000101333.16
clu_24050 ENSG00000132623.15
clu_24052 ENSG00000132639.12
clu_24055 ENSG00000125863.18
clu_24054 ENSG00000125863.18
clu_24053 ENSG00000125863.18
clu_24056 ENSG00000149346.14
clu_24058 ENSG00000149346.14
clu_24060 ENSG00000149346.14
clu_24061 ENSG00000101384.11
clu_24062 ENSG00000101384.11
clu_24063 ENSG00000101384.11
clu_24069 ENSG00000132640.14
clu_24068 ENSG00000132640.14
clu_24070 ENSG00000172296.12
clu_24072 ENSG00000172296.12
clu_24073 ENSG00000172296.12
clu_24076 ENSG00000101230.5
clu_24078 ENSG00000089123.15
clu_24077 ENSG00000089123.15
clu_24080 ENSG00000089048.14
clu_24082 ENSG00000101247.17
clu_24086 ENSG00000101247.17
clu_24085 ENSG00000101247.17
clu_24084 ENSG00000101247.17
clu_24083 ENSG00000101247.17
clu_24088 ENSG00000125848.9
clu_24092 ENSG00000089177.18
clu_24090 ENSG00000089177.18
clu_24098 ENSG00000125870.10
clu_24102 ENSG00000125864.13
clu_24099 ENSG00000125864.13
clu_24104 ENSG00000125868.15
clu_24108 ENSG00000125844.15
clu_24107 ENSG00000125844.15
clu_24106 ENSG00000125844.15
clu_24105 ENSG00000125844.15
clu_24116 ENSG00000089006.16
clu_24117 ENSG00000089006.16
clu_24119 ENSG00000125871.13
clu_24118 ENSG00000125871.13
clu_24120 ENSG00000232838.3
clu_24120 ENSG00000149474.13
clu_24121 ENSG00000149474.13
clu_24122 ENSG00000149474.13
clu_24123 ENSG00000125846.15
clu_24130 ENSG00000089091.16
clu_24129 ENSG00000089091.16
clu_24128 ENSG00000089091.16
clu_24125 ENSG00000089091.16
clu_24134 ENSG00000132664.11
clu_24133 ENSG00000132664.11
clu_24132 ENSG00000132664.11
clu_24135 ENSG00000089050.15
clu_24136 ENSG00000089050.15
clu_24138 ENSG00000101310.14
clu_24137 ENSG00000101310.14
clu_24139 ENSG00000232388.4
clu_24140 ENSG00000125821.11
clu_24144 ENSG00000233895.1
clu_24143 ENSG00000233895.1
clu_24144 ENSG00000132669.12
clu_24147 ENSG00000132669.12
clu_24146 ENSG00000132669.12
clu_24148 ENSG00000173418.11
clu_24150 ENSG00000101343.14
clu_24152 ENSG00000188559.13
clu_24160 ENSG00000088970.15
clu_24159 ENSG00000088970.15
clu_24158 ENSG00000088970.15
clu_24162 ENSG00000088930.7
clu_24165 ENSG00000132661.3
clu_24168 ENSG00000125812.15
clu_24167 ENSG00000125812.15
clu_24166 ENSG00000125812.15
clu_24170 ENSG00000125814.17
clu_24172 ENSG00000101474.11
clu_24175 ENSG00000154930.14
clu_24176 ENSG00000154930.14
clu_24173 ENSG00000154930.14
clu_24174 ENSG00000154930.14
clu_24178 ENSG00000197586.12
clu_24180 ENSG00000197586.12
clu_24179 ENSG00000197586.12
clu_24177 ENSG00000197586.12
clu_24191 ENSG00000100994.11
clu_24189 ENSG00000100994.11
clu_24188 ENSG00000100994.11
clu_24183 ENSG00000100994.11
clu_24186 ENSG00000100997.18
clu_24187 ENSG00000100997.18
clu_24185 ENSG00000100997.18
clu_24184 ENSG00000100997.18
clu_24192 ENSG00000101003.9
clu_24198 ENSG00000101004.14
clu_24200 ENSG00000101004.14
clu_24199 ENSG00000101004.14
clu_24194 ENSG00000101004.14
clu_24197 ENSG00000101004.14
clu_24195 ENSG00000101004.14
clu_24203 ENSG00000213742.6
clu_24205 ENSG00000130684.13
clu_24210 ENSG00000204556.4
clu_24213 ENSG00000282826.1
clu_24212 ENSG00000282826.1
clu_24211 ENSG00000282826.1
clu_24221 ENSG00000149531.15
clu_24220 ENSG00000149531.15
clu_24227 ENSG00000101294.16
clu_24226 ENSG00000101294.16
clu_24225 ENSG00000101294.16
clu_24224 ENSG00000101294.16
clu_24223 ENSG00000101294.16
clu_24231 ENSG00000171552.12
clu_24229 ENSG00000171552.12
clu_24234 ENSG00000088325.15
clu_24233 ENSG00000088325.15
clu_24232 ENSG00000088325.15
clu_24230 ENSG00000088325.15
clu_24236 ENSG00000088356.5
clu_24240 ENSG00000101337.15
clu_24239 ENSG00000101337.15
clu_24237 ENSG00000101337.15
clu_24238 ENSG00000101337.15
clu_24241 ENSG00000126003.6
clu_24243 ENSG00000101346.13
clu_24245 ENSG00000101346.13
clu_24244 ENSG00000101346.13
clu_24242 ENSG00000101346.13
clu_24248 ENSG00000101350.7
clu_24254 ENSG00000171456.16
clu_24253 ENSG00000171456.16
clu_24252 ENSG00000171456.16
clu_24251 ENSG00000171456.16
clu_24250 ENSG00000171456.16
clu_24257 ENSG00000197183.14
clu_24256 ENSG00000197183.14
clu_24259 ENSG00000149600.11
clu_24260 ENSG00000149600.11
clu_24263 ENSG00000088305.18
clu_24265 ENSG00000088305.18
clu_24262 ENSG00000088305.18
clu_24266 ENSG00000101367.8
clu_24271 ENSG00000101391.20
clu_24270 ENSG00000101391.20
clu_24269 ENSG00000101391.20
clu_24268 ENSG00000101391.20
clu_24267 ENSG00000101391.20
clu_24275 ENSG00000101400.5
clu_24274 ENSG00000101400.5
clu_24277 ENSG00000078699.21
clu_24278 ENSG00000078699.21
clu_24279 ENSG00000078699.21
clu_24281 ENSG00000078699.21
clu_24284 ENSG00000125967.16
clu_24286 ENSG00000125967.16
clu_24282 ENSG00000125967.16
clu_24286 ENSG00000101412.12
clu_24288 ENSG00000101412.12
clu_24289 ENSG00000101412.12
clu_24290 ENSG00000101417.11
clu_24294 ENSG00000131061.13
clu_24293 ENSG00000131061.13
clu_24291 ENSG00000131061.13
clu_24301 ENSG00000125970.11
clu_24300 ENSG00000125970.11
clu_24299 ENSG00000125970.11
clu_24302 ENSG00000125977.6
clu_24304 ENSG00000125977.6
clu_24306 ENSG00000250917.1
clu_24309 ENSG00000101444.12
clu_24308 ENSG00000101444.12
clu_24307 ENSG00000101444.12
clu_24312 ENSG00000078747.14
clu_24311 ENSG00000078747.14
clu_24310 ENSG00000078747.14
clu_24314 ENSG00000125971.16
clu_24313 ENSG00000125971.16
clu_24315 ENSG00000101464.10
clu_24316 ENSG00000101464.10
clu_24325 ENSG00000078804.12
clu_24323 ENSG00000198646.13
clu_24324 ENSG00000198646.13
clu_24327 ENSG00000198646.13
clu_24322 ENSG00000198646.13
clu_24320 ENSG00000198646.13
clu_24319 ENSG00000198646.13
clu_24339 ENSG00000131069.19
clu_24337 ENSG00000131069.19
clu_24335 ENSG00000131067.16
clu_24334 ENSG00000131067.16
clu_24333 ENSG00000131067.16
clu_24332 ENSG00000131067.16
clu_24331 ENSG00000131067.16
clu_24330 ENSG00000131067.16
clu_24329 ENSG00000131067.16
clu_24328 ENSG00000131067.16
clu_24338 ENSG00000100983.9
clu_24345 ENSG00000100991.11
clu_24346 ENSG00000100991.11
clu_24347 ENSG00000100991.11
clu_24348 ENSG00000088298.12
clu_24349 ENSG00000088298.12
clu_24351 ENSG00000101000.5
clu_24352 ENSG00000126005.16
clu_24353 ENSG00000242372.6
clu_24358 ENSG00000101019.21
clu_24357 ENSG00000101019.21
clu_24356 ENSG00000101019.21
clu_24355 ENSG00000101019.21
clu_24359 ENSG00000101019.21
clu_24360 ENSG00000125965.8
clu_24361 ENSG00000126001.15
clu_24370 ENSG00000126001.15
clu_24372 ENSG00000126001.15
clu_24371 ENSG00000126001.15
clu_24373 ENSG00000126001.15
clu_24374 ENSG00000126001.15
clu_24375 ENSG00000126001.15
clu_24376 ENSG00000126001.15
clu_24377 ENSG00000126001.15
clu_24369 ENSG00000126001.15
clu_24363 ENSG00000126001.15
clu_24364 ENSG00000126001.15
clu_24366 ENSG00000126001.15
clu_24367 ENSG00000126001.15
clu_24368 ENSG00000126001.15
clu_24379 ENSG00000125991.19
clu_24378 ENSG00000125991.19
clu_24394 ENSG00000088340.15
clu_24393 ENSG00000088340.15
clu_24392 ENSG00000088340.15
clu_24391 ENSG00000088340.15
clu_24384 ENSG00000088340.15
clu_24386 ENSG00000088340.15
clu_24380 ENSG00000088340.15
clu_24382 ENSG00000088340.15
clu_24381 ENSG00000088340.15
clu_24383 ENSG00000088340.15
clu_24390 ENSG00000088340.15
clu_24388 ENSG00000088340.15
clu_24397 ENSG00000061656.9
clu_24403 ENSG00000214078.12
clu_24402 ENSG00000214078.12
clu_24401 ENSG00000214078.12
clu_24400 ENSG00000214078.12
clu_24399 ENSG00000214078.12
clu_24406 ENSG00000244005.12
clu_24405 ENSG00000244005.12
clu_24404 ENSG00000244005.12
clu_24412 ENSG00000131051.22
clu_24413 ENSG00000131051.22
clu_24411 ENSG00000131051.22
clu_24410 ENSG00000131051.22
clu_24409 ENSG00000131051.22
clu_24419 ENSG00000025293.16
clu_24418 ENSG00000025293.16
clu_24417 ENSG00000025293.16
clu_24416 ENSG00000025293.16
clu_24415 ENSG00000025293.16
clu_24414 ENSG00000025293.16
clu_24427 ENSG00000088367.21
clu_24428 ENSG00000088367.21
clu_24426 ENSG00000088367.21
clu_24425 ENSG00000088367.21
clu_24421 ENSG00000088367.21
clu_24422 ENSG00000088367.21
clu_24423 ENSG00000088367.21
clu_24424 ENSG00000088367.21
clu_24430 ENSG00000131043.11
clu_24429 ENSG00000131043.11
clu_24433 ENSG00000080845.17
clu_24435 ENSG00000080845.17
clu_24434 ENSG00000080845.17
clu_24432 ENSG00000080845.17
clu_24431 ENSG00000080845.17
clu_24436 ENSG00000101335.9
clu_24437 ENSG00000118707.9
clu_24438 ENSG00000101084.17
clu_24437 ENSG00000101084.17
clu_24442 ENSG00000101079.20
clu_24441 ENSG00000101079.20
clu_24440 ENSG00000101079.20
clu_24439 ENSG00000101079.20
clu_24444 ENSG00000149636.15
clu_24443 ENSG00000149636.15
clu_24447 ENSG00000149639.14
clu_24445 ENSG00000149639.14
clu_24446 ENSG00000149639.14
clu_24449 ENSG00000101347.8
clu_24450 ENSG00000101347.8
clu_24448 ENSG00000101347.8
clu_24455 ENSG00000080839.11
clu_24451 ENSG00000080839.11
clu_24452 ENSG00000080839.11
clu_24453 ENSG00000080839.11
clu_24454 ENSG00000080839.11
clu_24460 ENSG00000118705.16
clu_24461 ENSG00000118705.16
clu_24462 ENSG00000101363.12
clu_24463 ENSG00000197122.11
clu_24465 ENSG00000197122.11
clu_24466 ENSG00000197122.11
clu_24467 ENSG00000197122.11
clu_24468 ENSG00000197122.11
clu_24470 ENSG00000166619.12
clu_24472 ENSG00000132792.18
clu_24473 ENSG00000132821.11
clu_24476 ENSG00000101407.12
clu_24474 ENSG00000101407.12
clu_24475 ENSG00000101407.12
clu_24477 ENSG00000101407.12
clu_24479 ENSG00000101413.11
clu_24478 ENSG00000101413.11
clu_24480 ENSG00000198959.11
clu_24481 ENSG00000198959.11
clu_24482 ENSG00000198959.11
clu_24483 ENSG00000198959.11
clu_24488 ENSG00000196756.11
clu_24489 ENSG00000196756.11
clu_24487 ENSG00000196756.11
clu_24492 ENSG00000174365.19
clu_24491 ENSG00000174365.19
clu_24490 ENSG00000174365.19
clu_24497 ENSG00000170471.14
clu_24499 ENSG00000170471.14
clu_24498 ENSG00000170471.14
clu_24495 ENSG00000170471.14
clu_24496 ENSG00000170471.14
clu_24494 ENSG00000170471.14
clu_24493 ENSG00000170471.14
clu_24506 ENSG00000101442.9
clu_24505 ENSG00000101442.9
clu_24503 ENSG00000101442.9
clu_24504 ENSG00000101442.9
clu_24508 ENSG00000101447.14
clu_24509 ENSG00000101447.14
clu_24507 ENSG00000101447.14
clu_24514 ENSG00000101452.14
clu_24515 ENSG00000101452.14
clu_24513 ENSG00000101452.14
clu_24512 ENSG00000101452.14
clu_24511 ENSG00000101452.14
clu_24510 ENSG00000101452.14
clu_24522 ENSG00000198900.5
clu_24529 ENSG00000124181.14
clu_24532 ENSG00000124181.14
clu_24528 ENSG00000124181.14
clu_24527 ENSG00000124181.14
clu_24526 ENSG00000124181.14
clu_24525 ENSG00000124181.14
clu_24524 ENSG00000124181.14
clu_24523 ENSG00000124181.14
clu_24531 ENSG00000174306.21
clu_24530 ENSG00000174306.21
clu_24537 ENSG00000132793.11
clu_24540 ENSG00000132793.11
clu_24539 ENSG00000132793.11
clu_24536 ENSG00000132793.11
clu_24538 ENSG00000132793.11
clu_24533 ENSG00000132793.11
clu_24535 ENSG00000132793.11
clu_24534 ENSG00000132793.11
clu_24554 ENSG00000124177.14
clu_24553 ENSG00000124177.14
clu_24552 ENSG00000124177.14
clu_24550 ENSG00000124177.14
clu_24545 ENSG00000124177.14
clu_24543 ENSG00000124177.14
clu_24542 ENSG00000124177.14
clu_24555 ENSG00000124193.14
clu_24563 ENSG00000185513.14
clu_24557 ENSG00000185513.14
clu_24561 ENSG00000185513.14
clu_24566 ENSG00000101052.12
clu_24565 ENSG00000101052.12
clu_24564 ENSG00000101052.12
clu_24569 ENSG00000101057.15
clu_24567 ENSG00000101057.15
clu_24568 ENSG00000101057.15
clu_24572 ENSG00000124191.17
clu_24573 ENSG00000124191.17
clu_24571 ENSG00000124191.17
clu_24575 ENSG00000149596.6
clu_24576 ENSG00000149596.6
clu_24579 ENSG00000132823.10
clu_24578 ENSG00000132823.10
clu_24580 ENSG00000223891.5
clu_24583 ENSG00000124120.10
clu_24582 ENSG00000124120.10
clu_24584 ENSG00000132824.13
clu_24585 ENSG00000132824.13
clu_24586 ENSG00000132824.13
clu_24589 ENSG00000168734.13
clu_24588 ENSG00000168734.13
clu_24587 ENSG00000168734.13
clu_24594 ENSG00000196839.12
clu_24592 ENSG00000196839.12
clu_24593 ENSG00000196839.12
clu_24591 ENSG00000196839.12
clu_24590 ENSG00000196839.12
clu_24595 ENSG00000283440.1
clu_24598 ENSG00000064205.10
clu_24596 ENSG00000244558.5
clu_24599 ENSG00000124249.6
clu_24600 ENSG00000166913.12
clu_24601 ENSG00000166913.12
clu_24603 ENSG00000101104.12
clu_24604 ENSG00000025772.7
clu_24605 ENSG00000025772.7
clu_24610 ENSG00000101109.11
clu_24611 ENSG00000101109.11
clu_24609 ENSG00000101109.11
clu_24606 ENSG00000101109.11
clu_24607 ENSG00000101109.11
clu_24608 ENSG00000101109.11
clu_24613 ENSG00000124145.6
clu_24615 ENSG00000204070.9
clu_24614 ENSG00000204070.9
clu_24615 ENSG00000244274.7
clu_24616 ENSG00000244274.7
clu_24620 ENSG00000124155.17
clu_24619 ENSG00000124155.17
clu_24618 ENSG00000124155.17
clu_24617 ENSG00000124155.17
clu_24625 ENSG00000124116.18
clu_24626 ENSG00000101457.12
clu_24627 ENSG00000101457.12
clu_24629 ENSG00000175063.16
clu_24628 ENSG00000175063.16
clu_24634 ENSG00000124104.18
clu_24632 ENSG00000101473.16
clu_24631 ENSG00000101473.16
clu_24636 ENSG00000168612.4
clu_24643 ENSG00000100979.14
clu_24642 ENSG00000100979.14
clu_24650 ENSG00000100982.11
clu_24649 ENSG00000100982.11
clu_24651 ENSG00000100982.11
clu_24647 ENSG00000100982.11
clu_24646 ENSG00000100982.11
clu_24645 ENSG00000100982.11
clu_24644 ENSG00000100982.11
clu_24668 ENSG00000198026.7
clu_24667 ENSG00000198026.7
clu_24665 ENSG00000198026.7
clu_24662 ENSG00000198026.7
clu_24661 ENSG00000198026.7
clu_24660 ENSG00000198026.7
clu_24659 ENSG00000198026.7
clu_24654 ENSG00000198026.7
clu_24653 ENSG00000198026.7
clu_24670 ENSG00000124140.13
clu_24674 ENSG00000124160.11
clu_24671 ENSG00000124160.11
clu_24673 ENSG00000124160.11
clu_24677 ENSG00000101017.13
clu_24678 ENSG00000101017.13
clu_24676 ENSG00000101017.13
clu_24675 ENSG00000101017.13
clu_24682 ENSG00000080189.14
clu_24681 ENSG00000080189.14
clu_24680 ENSG00000080189.14
clu_24679 ENSG00000080189.14
clu_24691 ENSG00000062598.17
clu_24690 ENSG00000062598.17
clu_24689 ENSG00000062598.17
clu_24688 ENSG00000062598.17
clu_24693 ENSG00000198185.11
clu_24692 ENSG00000198185.11
clu_24699 ENSG00000158296.13
clu_24697 ENSG00000158296.13
clu_24695 ENSG00000158296.13
clu_24694 ENSG00000158296.13
clu_24699 ENSG00000172315.5
clu_24702 ENSG00000197496.5
clu_24701 ENSG00000197496.5
clu_24700 ENSG00000197496.5
clu_24703 ENSG00000064655.18
clu_24707 ENSG00000101040.19
clu_24709 ENSG00000101040.19
clu_24708 ENSG00000101040.19
clu_24706 ENSG00000101040.19
clu_24705 ENSG00000101040.19
clu_24704 ENSG00000101040.19
clu_24718 ENSG00000124151.18
clu_24716 ENSG00000124151.18
clu_24715 ENSG00000124151.18
clu_24714 ENSG00000124151.18
clu_24713 ENSG00000124151.18
clu_24712 ENSG00000124151.18
clu_24711 ENSG00000124151.18
clu_24727 ENSG00000196562.14
clu_24726 ENSG00000196562.14
clu_24725 ENSG00000196562.14
clu_24724 ENSG00000196562.14
clu_24723 ENSG00000196562.14
clu_24722 ENSG00000196562.14
clu_24717 ENSG00000196562.14
clu_24720 ENSG00000196562.14
clu_24721 ENSG00000196562.14
clu_24732 ENSG00000124126.13
clu_24736 ENSG00000124198.8
clu_24734 ENSG00000124198.8
clu_24735 ENSG00000124198.8
clu_24740 ENSG00000124207.16
clu_24741 ENSG00000124207.16
clu_24744 ENSG00000124214.19
clu_24743 ENSG00000124214.19
clu_24742 ENSG00000124214.19
clu_24745 ENSG00000124228.14
clu_24750 ENSG00000124201.14
clu_24749 ENSG00000124201.14
clu_24748 ENSG00000124201.14
clu_24746 ENSG00000124201.14
clu_24751 ENSG00000177410.12
clu_24752 ENSG00000177410.12
clu_24756 ENSG00000124212.5
clu_24753 ENSG00000124212.5
clu_24755 ENSG00000124212.5
clu_24758 ENSG00000158470.5
clu_24759 ENSG00000158470.5
clu_24763 ENSG00000197818.11
clu_24765 ENSG00000197818.11
clu_24762 ENSG00000197818.11
clu_24760 ENSG00000197818.11
clu_24761 ENSG00000197818.11
clu_24764 ENSG00000158480.10
clu_24766 ENSG00000124226.10
clu_24767 ENSG00000244687.11
clu_24768 ENSG00000240849.10
clu_24771 ENSG00000231742.5
clu_24775 ENSG00000224397.5
clu_24776 ENSG00000203999.8
clu_24782 ENSG00000196396.9
clu_24781 ENSG00000196396.9
clu_24792 ENSG00000042062.11
clu_24795 ENSG00000042062.11
clu_24794 ENSG00000042062.11
clu_24793 ENSG00000042062.11
clu_24791 ENSG00000042062.11
clu_24789 ENSG00000042062.11
clu_24788 ENSG00000042062.11
clu_24787 ENSG00000042062.11
clu_24786 ENSG00000042062.11
clu_24785 ENSG00000042062.11
clu_24796 ENSG00000124243.17
clu_24798 ENSG00000101126.15
clu_24797 ENSG00000101126.15
clu_24799 ENSG00000259456.3
clu_24801 ENSG00000000419.12
clu_24803 ENSG00000026559.13
clu_24808 ENSG00000054793.13
clu_24807 ENSG00000054793.13
clu_24814 ENSG00000020256.19
clu_24813 ENSG00000020256.19
clu_24812 ENSG00000020256.19
clu_24811 ENSG00000020256.19
clu_24810 ENSG00000020256.19
clu_24815 ENSG00000182463.15
clu_24817 ENSG00000171940.13
clu_24816 ENSG00000171940.13
clu_24823 ENSG00000101132.9
clu_24824 ENSG00000101134.11
clu_24825 ENSG00000124098.9
clu_24829 ENSG00000087586.17
clu_24827 ENSG00000087586.17
clu_24828 ENSG00000087586.17
clu_24830 ENSG00000101138.11
clu_24831 ENSG00000101138.11
clu_24836 ENSG00000022277.12
clu_24835 ENSG00000022277.12
clu_24837 ENSG00000087510.6
clu_24838 ENSG00000087510.6
clu_24843 ENSG00000101146.12
clu_24841 ENSG00000101146.12
clu_24842 ENSG00000101146.12
clu_24844 ENSG00000132819.16
clu_24845 ENSG00000124225.15
clu_24850 ENSG00000124224.16
clu_24851 ENSG00000124224.16
clu_24848 ENSG00000124224.16
clu_24849 ENSG00000124224.16
clu_24854 ENSG00000124209.3
clu_24855 ENSG00000124209.3
clu_24856 ENSG00000124164.15
clu_24857 ENSG00000198768.10
clu_24858 ENSG00000198768.10
clu_24859 ENSG00000198768.10
clu_24860 ENSG00000231290.5
clu_24864 ENSG00000124222.22
clu_24866 ENSG00000124222.22
clu_24865 ENSG00000124222.22
clu_24862 ENSG00000124222.22
clu_24863 ENSG00000124222.22
clu_24870 ENSG00000215440.11
clu_24868 ENSG00000215440.11
clu_24869 ENSG00000215440.11
clu_24871 ENSG00000215440.11
clu_24867 ENSG00000215440.11
clu_24866 ENSG00000215440.11
clu_24875 ENSG00000087460.24
clu_24873 ENSG00000235590.7
clu_24881 ENSG00000101158.13
clu_24882 ENSG00000101158.13
clu_24880 ENSG00000101158.13
clu_24879 ENSG00000101158.13
clu_24878 ENSG00000101160.13
clu_24884 ENSG00000101166.15
clu_24885 ENSG00000101166.15
clu_24894 ENSG00000196227.10
clu_24905 ENSG00000179242.15
clu_24899 ENSG00000179242.15
clu_24900 ENSG00000179242.15
clu_24903 ENSG00000179242.15
clu_24910 ENSG00000130699.18
clu_24908 ENSG00000130699.18
clu_24911 ENSG00000149657.19
clu_24912 ENSG00000149657.19
clu_24913 ENSG00000149657.19
clu_24921 ENSG00000184402.14
clu_24918 ENSG00000184402.14
clu_24915 ENSG00000184402.14
clu_24924 ENSG00000101181.17
clu_24923 ENSG00000101181.17
clu_24922 ENSG00000101181.17
